ZONE_MORPHO;ZONE;NUMECH;P01;D1;D2_A;D2_B;D3;D4H;D4M;D5_A;D5_B;D6;D7;D8H;D8M;D9;D10;COEP
3;057006;066;02;04;11;;057007;17;0;54;;;057006;17;10;10;1;35.263
3;057006;066;02;05;54;;057006;17;45;01;;;057006;17;50;5;1;35.263
3;057006;066;02;06;01;;057006;17;55;61;51;;057006;18;10;15;1;35.263
3;057006;066;02;07;63;51;057006;18;10;51;;;057006;18;20;10;1;35.263
3;057006;066;02;08;51;;057006;20;15;11;;;057007;20;30;15;1;35.263
3;057006;066;02;09;11;;057007;22;30;01;;;057006;22;40;10;1;35.263
3;057006;066;03;01;01;;057006;9;15;52;;;038001;10;45;90;2;35.263
3;057006;066;03;02;52;;038001;10;45;01;;;057006;12;15;90;2;35.263
3;057006;066;04;01;01;;057006;8;45;24;;;056002;9;0;15;1;35.263
3;057006;066;04;02;24;;056002;12;0;01;;;057006;13;0;60;1;35.263
3;057006;066;04;03;01;;057006;19;30;53;;;057005;19;45;15;0;35.263
3;057006;066;04;04;53;;057005;21;0;54;;;057006;21;30;30;0;35.263
3;057006;066;04;05;54;;057006;24;0;01;;;057006;24;10;10;1;35.263
3;057006;066;05;01;01;;057006;8;0;61;11;;057007;8;15;15;1;35.263
3;057006;066;05;02;63;11;057007;9;0;23;;;057009;9;10;10;0;35.263
3;057006;066;05;03;23;;057009;12;22;54;;;057006;12;45;23;1;35.263
3;057006;066;05;04;54;;057006;13;40;23;;;057009;13;55;15;1;35.263
3;057006;066;05;05;23;;057009;15;0;54;;;057006;15;20;20;1;35.263
3;057006;066;05;06;54;;057006;17;45;01;;;057006;17;50;5;1;35.263
3;057006;066;05;07;01;;057006;17;55;51;;;057006;18;10;15;1;35.263
3;057006;066;05;08;51;;057006;19;30;01;;;057006;19;45;15;1;35.263
3;057006;084;01;01;01;;057006;7;30;61;24;;047001;7;50;20;1;103.965
3;057006;084;01;02;63;24;047001;7;50;11;;;063005;8;30;40;1;103.965
3;057006;084;01;03;11;;063005;12;0;33;;;062051;12;10;10;0;103.965
3;057006;084;01;04;33;;062051;12;30;11;;;063005;12;40;10;0;103.965
3;057006;084;01;05;11;;063005;17;0;64;54;;048005;17;30;30;1;103.965
3;057006;084;01;06;62;54;048005;17;30;01;;;057006;18;0;30;1;103.965
3;057006;084;02;01;11;;002002;11;0;33;;;048003;11;30;30;1;103.965
3;057006;084;02;02;33;;048003;11;35;01;;;057006;11;45;10;1;103.965
3;057006;084;03;01;01;;057006;7;30;24;;;047001;7;50;20;1;103.965
3;057006;084;03;02;24;;047001;12;30;54;;;048005;12;45;15;0;103.965
3;057006;084;03;03;54;;048005;15;0;52;;;048005;16;0;60;0;103.965
3;057006;084;03;04;52;;048005;16;0;54;;;048005;17;0;60;0;103.965
3;057006;084;03;05;54;;048005;17;30;01;;;057006;18;0;30;1;103.965
3;057006;084;04;01;01;;057006;7;30;24;;;047001;7;57;27;1;103.965
3;057006;084;04;02;24;;047001;12;0;54;;;048005;12;15;15;0;103.965
3;057006;084;04;03;54;;048005;17;20;01;;;057006;18;0;40;1;103.965
3;057007;005;01;01;01;;057007;9;30;41;;;007006;10;30;60;1;75.375
3;057007;005;01;02;41;;007006;11;15;01;;;057007;12;0;45;1;75.375
3;057007;005;01;03;01;;057007;16;0;61;41;;057001;16;20;20;1;75.375
3;057007;005;01;04;63;41;057001;16;30;33;;;057001;16;40;10;0;75.375
3;057007;005;01;05;33;;057001;16;50;61;41;;057001;17;0;10;0;75.375
3;057007;005;01;06;63;41;057001;17;10;01;;;057007;17;30;20;1;75.375
3;057007;005;02;01;01;;057007;16;0;41;;;057001;16;20;20;1;75.375
3;057007;005;02;02;41;;057001;17;10;01;;;057007;17;30;20;1;75.375
3;057007;007;01;01;01;;057007;11;0;33;;;057007;11;10;10;1;75.375
3;057007;007;01;02;33;;057007;11;20;01;;;057007;11;30;10;1;75.375
3;057007;031;01;01;01;;057007;11;0;64;23;;048001;11;20;20;1;103.965
3;057007;031;01;02;62;23;048001;11;30;01;;;057007;11;45;15;1;103.965
3;057007;031;01;03;01;;057007;13;15;61;51;;057009;13;20;5;1;103.965
3;057007;031;01;04;63;51;057009;13;20;61;51;;057009;13;25;5;1;103.965
3;057007;031;01;05;63;51;057009;13;25;33;;;057007;13;35;10;1;103.965
3;057007;031;01;06;33;;057007;13;45;01;;;057007;13;50;5;1;103.965
3;057007;031;01;07;01;;057007;14;30;64;51;;057009;14;35;5;1;103.965
3;057007;031;01;08;62;51;057009;14;35;64;51;;057009;14;40;5;1;103.965
3;057007;031;01;09;62;51;057009;14;40;01;;;057007;14;50;10;1;103.965
3;057007;031;01;10;01;;057007;16;0;32;;;038051;16;30;30;1;103.965
3;057007;031;01;11;32;;038051;18;30;01;;;057007;19;0;30;1;103.965
3;057007;031;02;01;01;;057007;7;30;61;23;;048001;7;50;20;1;103.965
3;057007;031;02;02;63;23;048001;7;51;81;;10;096006;10;18;147;1;103.965
3;057007;031;02;03;81;;096006;10;18;01;;;057007;12;45;147;1;103.965
3;057007;031;02;04;01;;057007;13;45;81;;15;090002;16;30;165;1;103.965
3;057007;031;02;05;81;;090002;16;30;01;;;057007;19;15;165;1;103.965
3;057007;031;03;01;01;;057007;7;30;23;;;048001;7;50;20;1;103.965
3;057007;031;03;02;23;;048001;11;30;01;;;057007;11;45;15;1;103.965
3;057007;031;03;03;01;;057007;13;15;51;;;057009;13;20;5;1;103.965
3;057007;031;03;04;51;;057009;14;35;64;51;;057009;14;40;5;1;103.965
3;057007;031;03;05;62;51;057009;14;40;01;;;057007;14;50;10;1;103.965
3;057007;031;03;06;01;;057007;16;0;32;;;038051;16;30;30;1;103.965
3;057007;031;03;07;32;;038051;18;30;01;;;057007;19;0;30;1;103.965
3;057007;031;04;01;01;;057007;13;15;61;51;;057009;13;20;5;1;103.965
3;057007;031;04;02;63;51;057009;13;20;51;;;057009;13;25;5;1;103.965
3;057007;031;04;03;51;;057009;14;40;01;;;057007;14;50;10;1;103.965
3;057007;031;04;04;01;;057007;16;0;32;;;038051;16;30;30;1;103.965
3;057007;031;04;05;32;;038051;18;30;01;;;057007;19;0;30;1;103.965
3;057007;035;01;01;01;;057007;7;0;11;;;200005;8;15;75;2;103.965
3;057007;035;01;02;11;;200005;17;30;01;;;057007;19;0;90;2;103.965
3;057007;035;02;01;01;;057007;7;0;11;;;200005;8;15;75;2;103.965
3;057007;035;02;02;11;;200005;17;30;01;;;057007;19;0;90;2;103.965
3;057007;035;03;01;01;;057007;7;15;24;;;047001;7;45;30;1;103.965
3;057007;035;03;02;24;;047001;17;25;01;;;057007;18;0;35;1;103.965
3;057007;035;04;01;01;;057007;8;0;23;;;057007;8;20;20;0;103.965
3;057007;035;04;02;23;;057007;17;5;01;;;057007;17;25;20;0;103.965
3;057007;036;01;01;01;;057007;9;15;41;;;015001;9;45;30;1;75.375
3;057007;036;01;02;41;;015001;11;30;01;;;057007;12;0;30;1;75.375
3;057007;036;02;01;01;;057007;9;30;52;;;057007;10;15;45;0;75.375
3;057007;036;02;02;52;;057007;10;15;01;;;057007;11;0;45;0;75.375
3;057007;047;02;01;01;;057007;8;45;11;;;048006;9;0;15;1;103.965
3;057007;047;02;02;11;;048006;12;15;01;;;057007;12;30;15;1;103.965
3;057007;047;02;03;01;;057007;14;45;11;;;048006;15;0;15;1;103.965
3;057007;047;02;04;11;;048006;19;15;01;;;057007;19;30;15;1;103.965
3;057007;047;03;01;01;;057007;7;30;25;;;010003;8;15;45;1;103.965
3;057007;047;03;02;25;;010003;18;0;01;;;057007;19;0;60;1;103.965
3;057007;049;01;01;01;;057007;6;30;11;;;048003;6;40;10;1;103.965
3;057007;049;01;02;11;;048003;18;15;33;;;047002;18;40;25;1;103.965
3;057007;049;01;03;33;;047002;18;41;01;;;057007;19;5;24;1;103.965
3;057007;049;02;01;01;;057007;8;45;11;;;077053;9;10;25;1;103.965
3;057007;049;02;02;11;;077053;19;10;01;;;057007;19;30;20;1;103.965
3;057007;049;02;03;01;;057007;25;0;64;54;;048005;25;10;10;1;103.965
3;057007;049;02;04;62;54;048005;25;10;01;;;057007;25;20;10;1;103.965
3;057007;049;03;01;01;;057007;7;15;24;;;047001;7;50;35;1;103.965
3;057007;049;03;02;24;;047001;15;0;01;;;057007;16;0;60;1;103.965
3;057007;049;03;03;01;;057007;19;15;54;;;057002;19;45;30;0;103.965
3;057007;049;03;04;54;;057002;20;30;54;;;048005;20;45;15;1;103.965
3;057007;049;03;05;54;;048005;25;10;01;;;057007;25;20;10;1;103.965
3;057007;049;04;01;01;;057007;7;15;24;;;047001;7;50;35;1;103.965
3;057007;049;04;02;24;;047001;15;0;01;;;057007;16;0;60;1;103.965
3;057007;051;01;01;01;;057007;9;30;91;;;022004;10;5;35;1;75.375
3;057007;051;01;02;91;;022004;14;30;91;;;005001;14;45;15;1;75.375
3;057007;051;01;03;91;;005001;15;0;51;;;001003;15;10;10;1;75.375
3;057007;051;01;04;51;;001003;16;45;91;;;022004;17;0;15;1;75.375
3;057007;051;01;05;91;;022004;23;20;01;;;057007;23;45;25;1;75.375
3;057007;051;02;01;01;;057007;9;15;51;;;036051;9;40;25;1;75.375
3;057007;051;02;02;51;;036051;11;0;54;;;006001;11;45;45;1;75.375
3;057007;051;02;03;54;;006001;13;30;32;;;048004;14;15;45;1;75.375
3;057007;051;02;04;32;;048004;14;40;01;;;057007;14;50;10;1;75.375
3;057007;051;02;05;01;;057007;17;0;51;;;036051;17;30;30;1;75.375
3;057007;051;02;06;51;;036051;18;45;01;;;057007;19;15;30;1;75.375
3;057007;052;01;01;01;;057007;13;45;51;;;057007;14;0;15;0;142.288
3;057007;052;01;02;51;;057007;18;0;01;;;057007;18;15;15;0;142.288
3;057007;062;01;01;01;;057007;12;55;54;;;038002;13;15;20;1;75.375
3;057007;062;01;02;54;;038002;17;0;54;;;057007;17;20;20;1;75.375
3;057007;062;01;03;54;;057007;17;45;01;;;057007;17;50;5;1;75.375
3;057007;062;02;01;01;;057007;10;0;54;;;048005;10;30;30;1;75.375
3;057007;062;02;02;54;;048005;11;30;01;;;057007;12;0;30;1;75.375
3;057007;062;02;03;01;;057007;12;5;32;;;057007;12;12;7;1;75.375
3;057007;062;02;04;32;;057007;12;20;33;;;057007;12;21;1;1;75.375
3;057007;062;02;05;33;;057007;12;22;01;;;057007;12;30;8;1;75.375
3;057007;062;02;06;01;;057007;15;30;54;;;036006;15;45;15;1;75.375
3;057007;062;02;07;54;;036006;16;25;54;;;036006;16;30;5;1;75.375
3;057007;062;02;08;54;;036006;16;45;64;23;;047001;16;55;10;1;75.375
3;057007;062;02;09;62;23;047001;17;20;61;51;;046003;17;25;5;1;75.375
3;057007;062;02;10;63;51;046003;17;30;01;;;057007;17;45;15;1;75.375
3;057007;063;01;01;01;;057007;8;15;33;;;057007;8;18;3;0;75.375
3;057007;063;01;02;33;;057007;8;25;01;;;057007;8;28;3;0;75.375
3;057007;063;01;03;01;;057007;9;0;33;;;048005;9;30;30;1;75.375
3;057007;063;01;04;33;;048005;9;40;52;;;048005;10;50;70;0;75.375
3;057007;063;01;05;52;;048005;10;50;01;;;057007;12;0;70;1;75.375
3;057007;063;02;01;01;;057007;9;0;64;01;;057007;9;5;5;1;75.375
3;057007;063;02;02;62;01;057007;9;15;61;41;;057007;9;20;5;1;75.375
3;057007;063;02;03;61;41;057007;11;0;33;;;049002;11;15;15;1;75.375
3;057007;063;02;04;33;;049002;11;20;52;;;049002;11;45;25;0;75.375
3;057007;063;02;05;52;;049002;11;45;53;;;049005;12;10;25;1;75.375
3;057007;063;02;06;53;;049005;14;0;52;;;049005;15;7;67;0;75.375
3;057007;063;02;07;52;;049005;15;7;61;41;;048003;16;14;67;1;75.375
3;057007;063;02;08;61;41;048003;17;0;54;;;057007;17;10;10;1;75.375
3;057007;063;02;09;54;;057007;19;10;01;;;057007;19;15;5;1;75.375
3;057007;077;01;01;01;;057007;7;30;61;21;;046004;7;45;15;1;138.023
3;057007;077;01;02;63;21;046004;7;50;11;;;046004;8;0;10;1;138.023
3;057007;077;01;03;11;;046004;17;15;64;21;;046004;17;25;10;1;138.023
3;057007;077;01;04;62;21;046004;17;30;01;;;057007;17;50;20;1;138.023
3;057007;077;02;01;01;;057007;7;15;11;;;097005;8;0;45;1;138.023
3;057007;077;02;02;11;;097005;12;0;51;;;097005;12;5;5;0;138.023
3;057007;077;02;03;51;;097005;13;0;53;;;097005;13;5;5;0;138.023
3;057007;077;02;04;53;;097005;13;50;11;;;097005;13;55;5;0;138.023
3;057007;077;02;05;11;;097005;17;15;42;;;057007;18;0;45;1;138.023
3;057007;077;02;06;42;;057007;18;10;01;;;057007;18;20;10;1;138.023
3;057007;081;01;01;01;;057007;11;15;64;22;;057007;11;22;7;1;35.263
3;057007;081;01;02;62;22;057007;11;25;64;22;;057007;11;30;5;0;35.263
3;057007;081;01;03;62;22;057007;11;31;01;;;057007;11;43;12;1;35.263
3;057007;081;01;04;01;;057007;16;20;64;22;;057007;16;25;5;1;35.263
3;057007;081;01;05;62;22;057007;16;30;64;22;;057007;16;35;5;0;35.263
3;057007;081;01;06;62;22;057007;16;40;61;51;;057007;16;45;5;0;35.263
3;057007;081;01;07;63;51;057007;16;46;01;;;057007;17;0;14;1;35.263
3;057007;081;02;01;01;;057007;8;15;61;22;;057007;8;20;5;1;35.263
3;057007;081;02;02;63;22;057007;8;21;61;22;;057007;8;23;2;1;35.263
3;057007;081;02;03;63;22;057007;8;24;11;;;058051;8;40;16;1;35.263
3;057007;081;02;04;11;;058051;12;0;01;;;057007;12;10;10;1;35.263
3;057007;081;02;05;01;;057007;13;15;61;22;;057007;13;20;5;1;35.263
3;057007;081;02;06;63;22;057007;13;21;61;22;;057007;13;23;2;1;35.263
3;057007;081;02;07;63;22;057007;13;24;11;;;058051;13;35;11;1;35.263
3;057007;081;02;08;11;;058051;17;45;64;51;;057007;18;0;15;1;35.263
3;057007;081;02;09;62;51;057007;18;5;01;;;057007;18;15;10;1;35.263
3;057007;081;03;01;01;;057007;8;15;61;22;;057007;8;20;5;1;35.263
3;057007;081;03;02;63;22;057007;8;21;22;;;057007;8;23;2;1;35.263
3;057007;081;03;03;22;;057007;11;31;01;;;057007;11;43;12;1;35.263
3;057007;081;03;04;01;;057007;13;15;61;22;;057007;13;20;5;1;35.263
3;057007;081;03;05;63;22;057007;13;21;22;;;057007;13;23;2;1;35.263
3;057007;081;03;06;22;;057007;16;40;51;;;057007;16;45;5;0;35.263
3;057007;081;03;07;51;;057007;18;5;01;;;057007;18;15;10;1;35.263
3;057007;081;04;01;01;;057007;8;15;61;22;;057007;8;20;5;1;35.263
3;057007;081;04;02;63;22;057007;8;21;22;;;057007;8;23;2;1;35.263
3;057007;081;04;03;22;;057007;11;31;01;;;057007;11;43;12;1;35.263
3;057007;081;04;04;01;;057007;13;15;61;22;;057007;13;20;5;1;35.263
3;057007;081;04;05;63;22;057007;13;21;22;;;057007;13;23;2;1;35.263
3;057007;081;04;06;22;;057007;16;40;51;;;057007;16;45;5;0;35.263
3;057007;081;04;07;51;;057007;18;5;01;;;057007;18;15;10;1;35.263
3;057008;001;01;01;01;;057008;7;20;61;23;;058004;7;45;25;1;103.965
3;057008;001;01;02;63;23;058004;7;45;11;;;057001;7;50;5;1;103.965
3;057008;001;01;03;11;;057001;12;30;01;;;057008;12;40;10;1;103.965
3;057008;001;01;04;01;;057008;16;20;11;;;057001;16;30;10;1;103.965
3;057008;001;01;05;11;;057001;19;30;01;;;057008;19;40;10;1;103.965
3;057008;001;02;01;01;;057008;7;30;61;23;;058004;7;45;15;1;103.965
3;057008;001;02;02;63;23;058004;7;45;11;;;057001;7;50;5;1;103.965
3;057008;001;02;03;11;;057001;12;30;01;;;057008;12;40;10;1;103.965
3;057008;001;02;04;01;;057008;16;20;11;;;057001;16;30;10;1;103.965
3;057008;001;02;05;11;;057001;19;30;01;;;057008;19;40;10;1;103.965
3;057008;001;03;01;01;;057008;7;15;24;;;047001;7;40;25;1;103.965
3;057008;001;03;02;24;;047001;16;10;01;;;057008;16;40;30;1;103.965
3;057008;001;04;01;01;;057008;7;30;23;;;058004;7;45;15;1;103.965
3;057008;001;04;02;23;;058004;17;5;01;;;057008;17;30;25;1;103.965
3;057008;002;01;01;01;;057008;8;15;61;22;;057008;8;20;5;1;35.263
3;057008;002;01;02;63;22;057008;8;35;01;;;057008;8;40;5;1;35.263
3;057008;002;01;03;01;;057008;10;30;32;;;035005;10;50;20;1;35.263
3;057008;002;01;04;32;;035005;12;30;01;;;057008;12;50;20;1;35.263
3;057008;002;01;05;01;;057008;16;15;64;22;;057008;16;20;5;1;35.263
3;057008;002;01;06;62;22;057008;16;35;01;;;057008;16;40;5;1;35.263
3;057008;002;02;01;01;;057008;17;30;11;;;057007;17;40;10;1;35.263
3;057008;002;02;02;11;;057007;21;50;01;;;057008;22;0;10;1;35.263
3;057008;002;03;01;01;;057008;8;15;22;;;057008;8;20;5;1;35.263
3;057008;002;03;02;22;;057008;16;35;01;;;057008;16;40;5;1;35.263
3;057008;002;04;01;01;;057008;8;15;22;;;057008;8;20;5;1;35.263
3;057008;002;04;02;22;;057008;16;35;01;;;057008;16;40;5;1;35.263
3;057008;003;01;01;01;;057008;10;0;41;;;019004;10;45;45;1;142.288
3;057008;003;01;02;41;;019004;11;30;42;;;008005;12;0;30;1;142.288
3;057008;003;01;03;42;;008005;12;30;32;;;057008;13;0;30;1;142.288
3;057008;003;01;04;32;;057008;13;45;01;;;057008;14;0;15;1;142.288
3;057008;003;01;05;01;;057008;16;0;64;22;;068001;16;30;30;1;142.288
3;057008;003;01;06;62;22;068001;16;40;01;;;057008;17;10;30;1;142.288
3;057008;020;01;01;01;;057008;10;0;32;;;057007;10;10;10;1;75.375
3;057008;020;01;02;32;;057007;10;50;01;;;057008;11;0;10;1;75.375
3;057008;020;01;03;01;;057008;14;0;61;41;;021002;14;40;40;1;75.375
3;057008;020;01;04;61;41;021002;16;40;01;;;057008;17;0;20;1;75.375
3;057008;020;02;01;01;;057008;10;0;32;;;057007;10;10;10;1;75.375
3;057008;020;02;02;32;;057007;10;50;01;;;057008;11;0;10;1;75.375
3;057008;020;02;03;01;;057008;14;0;41;;;021002;14;40;40;1;75.375
3;057008;020;02;04;41;;021002;16;40;01;;;057008;17;0;20;1;75.375
3;057008;026;01;01;01;;057008;7;30;11;;;092002;8;10;40;1;138.023
3;057008;026;01;02;11;;092002;18;45;01;;;057008;19;20;35;1;138.023
3;057008;026;02;01;01;;057008;11;0;11;;;058004;11;15;15;1;138.023
3;057008;026;02;02;11;;058004;20;30;01;;;057008;20;45;15;1;138.023
3;057008;026;03;01;01;;057008;7;40;23;;;057009;8;10;30;1;138.023
3;057008;026;03;02;23;;057009;16;0;01;;;057008;16;30;30;1;138.023
3;057008;028;01;01;01;;057008;7;30;11;;;200005;8;15;45;1;103.965
3;057008;028;01;02;11;;200005;18;0;01;;;057008;19;15;75;1;103.965
3;057008;028;02;01;01;;057008;8;0;61;22;;075011;8;15;15;1;103.965
3;057008;028;02;02;63;22;075011;8;20;32;;;062051;9;0;40;1;103.965
3;057008;028;02;03;32;;062051;11;15;01;;;057008;12;0;45;1;103.965
3;057008;028;02;04;01;;057008;16;15;64;22;;075011;16;30;15;1;103.965
3;057008;028;02;05;62;22;075011;16;35;01;;;057008;16;55;20;1;103.965
3;057008;028;03;01;01;;057008;8;0;22;;;075011;8;15;15;1;103.965
3;057008;028;03;02;22;;075011;16;35;01;;;057008;16;55;20;1;103.965
3;057008;028;04;01;01;;057008;8;0;22;;;075011;8;15;15;1;103.965
3;057008;028;04;02;22;;075011;16;35;01;;;057008;16;55;20;1;103.965
3;057008;033;01;01;01;;057008;10;0;54;;;057007;10;5;5;1;75.375
3;057008;033;01;02;54;;057007;11;15;54;;;030004;12;0;45;1;75.375
3;057008;033;01;03;54;;030004;13;45;61;42;;030001;13;55;10;1;75.375
3;057008;033;01;04;63;42;030001;15;10;61;01;;030004;15;20;10;1;75.375
3;057008;033;01;05;63;01;030004;15;25;32;;;057008;15;50;25;1;75.375
3;057008;033;01;06;32;;057008;16;25;01;;;057008;16;30;5;1;75.375
3;057008;033;02;01;01;;057008;7;30;11;;;035051;7;55;25;1;75.375
3;057008;033;02;02;11;;035051;17;45;01;;;057008;18;15;30;1;75.375
3;057008;045;01;01;01;;057008;13;45;41;;;048001;14;0;15;1;138.023
3;057008;045;01;02;41;;048001;14;50;64;23;;057007;15;10;20;1;138.023
3;057008;045;01;03;62;23;057007;15;15;01;;;057008;15;30;15;1;138.023
3;057008;045;02;01;01;;057008;8;0;12;;;077001;8;30;30;1;138.023
3;057008;045;02;02;12;;077001;18;0;01;;;057008;18;30;30;1;138.023
3;057008;045;03;01;01;;057008;7;30;23;;;057007;7;55;25;1;138.023
3;057008;045;03;02;23;;057007;15;15;01;;;057008;15;30;15;1;138.023
3;057008;055;01;01;01;;057008;8;0;12;;;088004;8;40;40;1;103.965
3;057008;055;01;02;12;;088004;17;0;01;;;057008;17;45;45;1;103.965
3;057008;055;02;01;01;;057008;8;0;11;;;048002;8;15;15;1;103.965
3;057008;055;02;02;11;;048002;15;45;01;;;057008;16;0;15;1;103.965
3;057008;055;03;01;01;;057008;7;30;11;;;048002;8;20;50;2;103.965
3;057008;055;03;02;11;;048002;17;0;01;;;057008;18;0;60;2;103.965
3;057008;055;04;01;01;;057008;8;45;23;;;057007;9;0;15;1;103.965
3;057008;055;04;02;23;;057007;17;0;01;;;057008;17;30;30;1;103.965
3;057008;060;01;01;01;;057008;7;30;12;;;028003;8;15;45;1;138.023
3;057008;060;01;02;12;;028003;12;0;01;;;057008;12;30;30;1;138.023
3;057008;060;01;03;01;;057008;13;30;12;;;028003;14;0;30;1;138.023
3;057008;060;01;04;12;;028003;17;30;01;;;057008;18;15;45;1;138.023
3;057008;060;02;01;01;;057008;14;30;64;01;;036001;14;45;15;1;138.023
3;057008;060;02;02;62;01;036001;14;45;33;;;002002;15;15;30;1;138.023
3;057008;060;02;03;33;;002002;16;0;61;01;;036001;16;45;45;1;138.023
3;057008;060;02;04;63;01;036001;16;45;01;;;057008;17;0;15;1;138.023
3;057008;060;03;01;01;;057008;14;45;43;;;005003;15;10;25;1;138.023
3;057008;060;03;02;43;;005003;16;0;32;;;002001;16;10;10;1;138.023
3;057008;060;03;03;32;;002001;16;45;01;;;057008;17;15;30;1;138.023
3;057008;060;03;04;01;;057008;21;30;51;;;035053;21;50;20;1;138.023
3;057008;060;03;05;51;;035053;22;5;01;;;057008;22;30;25;1;138.023
3;057009;018;02;01;01;;057009;9;30;33;;;048002;9;45;15;1;75.375
3;057009;018;02;02;33;;048002;10;0;32;;;048002;10;5;5;1;75.375
3;057009;018;02;03;32;;048002;10;40;01;;;057009;10;50;10;1;75.375
3;057009;034;01;01;01;;057009;9;30;52;;;045005;13;0;210;2;142.288
3;057009;034;01;02;52;;045005;13;0;54;;;048005;16;30;210;2;142.288
3;057009;034;01;03;54;;048005;16;50;41;;;048005;17;0;10;1;142.288
3;057009;034;01;04;41;;048005;18;0;01;;;057009;18;20;20;1;142.288
3;057009;038;01;01;01;;057009;6;30;11;;;090001;7;10;40;1;75.375
3;057009;038;01;02;11;;090001;7;30;12;;;100001;8;0;30;1;75.375
3;057009;038;01;03;12;;100001;16;30;01;;;057009;17;15;45;1;75.375
3;057009;038;01;04;01;;057009;17;30;33;;;047001;18;0;30;1;75.375
3;057009;038;01;05;33;;047001;18;5;01;;;057009;18;35;30;1;75.375
3;057009;038;02;01;01;;057009;8;0;12;;;049006;8;30;30;1;75.375
3;057009;038;02;02;12;;049006;12;0;01;;;057009;12;30;30;1;75.375
3;057009;038;02;03;01;;057009;14;0;12;;;049006;14;30;30;1;75.375
3;057009;038;02;04;12;;049006;17;0;01;;;057009;17;30;30;1;75.375
3;057009;038;02;05;01;;057009;17;30;33;;;047001;18;0;30;1;75.375
3;057009;038;02;06;33;;047001;18;5;01;;;057009;18;35;30;1;75.375
3;057009;041;01;01;01;;057009;13;0;32;;;035053;13;30;30;1;75.375
3;057009;041;01;02;32;;035053;18;0;01;;;057009;18;30;30;1;75.375
3;057009;042;02;01;01;;057009;13;15;51;;;058004;13;45;30;1;75.375
3;057009;042;02;02;51;;058004;17;0;01;;;057009;17;30;30;1;75.375
